84,0,0,0,0,0,0,4,6,1,3,9,0,0,0,0,2,1,6,0,4,0,3,0,3,0,1,2,1,1,2,1,0,0,1,0,0,1,0,0,1,8,0,2,13,1,0,0,0,0,0,1,1,0,1,0,1,2,1,2,2,0,0,6,1,0,0,1,0,0,2,1,0,2,1,5,0,0,0,0,4,3,0,0,0,6,0,0,5,0,0,0,1,0,0,1,0,0,1,0,4,0,1,0,10,0,1,0,1,2,2,0,0,0,2,0,0,2,3,2,0,1,1,1,3,8,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,4,1,0,0,0,1,0,1,1,1,3,0,1,5,0,3,0,0,6,2,4,0,1,0,1,0,0,1,0,5,1,0,0,6,3,1,1,0,2,0,0,9,2,0,7,3,1,9,2,1,3,1,1,5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,3,0,0,0,4,0,0,1,3,0,5,0,1,1,0,0,1,2,0,0,2,1,1,2,0,0,1,0,1,0,7,0,1,1,0,2,2,0,1,6,4,1,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,2,1,1,3,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,4,1,0,0,0,7,0,2,0,0,1,1,0,2,11,1,0,0,1,0,0,0,0,2,7,5,0,1,1,1,1,1,1,3,3,0,0,0,2,21,0,0,1,0,0,2,2,1,0,2,1,0,0,3,2,0,2,0,3,2,1,0,2,0,0,0,0,0,0,0,3,1,0,0,1,1,1,3,1,0,0,0,0,0,0,0,3,2,0,0,1,3,1,0,0,1,2,0,3,1,1,0,1,1,0,0,1,0,3,1,1,7,1,0,2,0,0,0,1,1,4,0,0,0,2,1
202,0,4,2,1,0,1,2,9,2,2,16,0,1,1,1,0,2,11,2,5,0,0,1,7,5,3,0,3,0,5,7,2,0,1,0,1,1,0,3,1,13,0,2,20,1,0,4,1,3,2,2,2,2,2,0,0,3,1,4,7,2,0,13,1,1,1,1,1,0,4,0,0,3,0,21,0,0,3,5,14,1,3,1,1,18,1,1,7,1,2,1,0,0,0,2,1,1,2,2,8,0,1,2,10,4,0,2,2,0,1,0,1,3,2,3,0,4,4,7,3,1,2,4,2,7,0,0,0,8,1,0,2,1,2,0,2,12,1,0,2,2,13,4,0,0,0,1,0,4,5,0,6,3,1,8,3,4,2,1,12,6,1,2,5,1,2,1,2,1,1,2,0,1,1,22,4,0,2,3,3,1,1,26,2,3,13,4,3,15,3,5,8,0,2,9,0,2,3,1,4,0,4,1,4,2,2,2,1,1,0,3,1,1,0,1,4,14,3,2,1,2,1,7,0,0,0,2,1,1,1,4,1,14,1,4,4,0,0,1,1,0,2,8,0,7,1,1,0,2,1,2,0,26,6,1,2,1,1,1,0,3,2,8,2,0,3,2,6,0,1,1,1,1,0,1,0,0,0,1,3,1,0,4,0,0,0,0,1,1,7,2,5,2,0,1,2,0,2,2,5,1,0,0,0,16,1,4,9,1,7,3,1,0,21,4,0,3,2,0,1,1,2,4,11,4,0,2,0,0,4,0,1,0,2,0,1,2,0,31,0,0,0,0,1,5,4,3,4,2,1,3,0,0,5,2,4,0,7,6,2,1,2,3,1,5,2,1,4,6,8,1,0,0,5,7,5,4,8,0,4,1,1,0,2,0,0,5,3,0,9,11,0,0,1,5,5,7,3,2,6,3,1,2,1,4,8,1,2,8,0,7,1,2,0,0,2,2,0,2,5,0,1,0,3,1
98,2,1,1,3,2,1,1,31,2,4,24,0,1,0,3,1,3,4,1,9,1,1,4,6,8,6,1,3,1,1,4,0,1,0,1,4,3,0,2,1,20,0,2,22,2,1,4,4,0,1,2,1,0,2,4,0,5,0,3,9,2,1,6,2,1,2,1,1,1,4,0,7,1,1,18,1,2,0,4,15,2,3,4,2,25,4,5,5,0,1,0,1,2,2,1,0,1,5,1,10,1,1,0,25,3,2,3,1,3,3,1,5,1,4,4,1,3,5,2,1,5,2,0,1,12,1,1,0,3,0,0,0,1,0,1,3,7,3,4,4,1,19,3,3,1,0,2,3,7,2,1,6,3,3,6,2,10,6,6,7,5,3,2,0,1,10,3,3,0,1,11,2,0,1,24,5,3,1,7,1,0,1,18,6,0,13,10,1,25,3,10,6,3,2,18,1,2,3,3,10,1,1,1,4,0,1,2,0,1,4,9,0,1,1,2,5,14,1,4,5,3,1,14,1,1,0,4,2,1,0,7,4,8,1,5,3,0,0,1,2,3,4,4,0,2,1,1,3,3,1,4,0,26,10,1,8,0,1,3,2,2,3,3,0,1,5,4,3,0,0,3,3,3,2,0,1,1,3,0,0,1,7,1,1,0,0,0,4,3,5,9,4,0,3,1,1,1,0,0,4,1,3,2,1,20,0,2,6,1,4,0,1,3,37,6,2,5,2,0,1,2,4,9,11,10,0,1,3,2,2,0,3,5,7,4,0,0,2,39,1,3,2,1,3,10,5,7,4,5,2,1,1,1,4,1,4,1,3,0,9,0,1,3,1,3,3,0,4,7,6,2,4,0,2,5,6,9,8,0,8,2,2,1,0,1,3,6,2,1,5,19,3,2,3,2,4,5,1,2,12,0,5,1,0,9,4,1,3,13,1,9,3,0,0,4,1,1,2,2,29,3,0,2,3,1
106,0,1,1,1,0,0,4,16,4,1,9,0,2,0,2,0,1,1,1,3,0,1,1,3,1,7,0,2,2,3,3,2,2,0,0,1,1,0,0,0,10,4,1,23,3,2,1,0,1,0,7,3,0,2,1,1,2,0,6,9,1,1,5,1,0,0,1,1,0,2,2,1,4,3,13,0,2,0,2,5,5,1,4,1,19,1,1,7,0,3,0,3,0,1,0,0,4,6,4,9,0,0,1,12,2,0,3,2,0,1,1,1,5,0,0,1,3,2,2,2,1,0,1,2,12,1,1,1,7,0,0,2,0,2,0,0,20,0,3,0,5,12,0,1,0,2,0,0,1,0,2,4,3,0,2,0,4,0,0,7,3,3,0,1,1,4,0,2,3,1,3,3,1,0,27,6,3,3,2,0,1,2,19,1,3,10,7,1,15,2,0,5,0,3,17,0,2,0,0,0,2,2,6,2,0,1,3,0,1,2,3,0,1,1,2,1,5,5,1,2,2,2,1,0,1,2,2,3,0,4,7,2,5,1,3,5,0,1,3,3,0,0,1,0,2,1,2,0,0,0,2,0,24,3,2,1,0,1,1,3,0,2,3,0,3,9,3,4,0,2,0,1,1,0,0,1,1,1,0,2,2,5,6,1,0,0,1,4,0,3,3,2,0,4,0,1,2,7,1,5,0,1,0,0,8,0,2,7,1,1,3,0,1,13,0,1,1,2,1,1,2,3,7,5,4,0,1,1,0,1,2,0,1,0,2,1,0,1,35,1,0,0,3,2,2,7,1,3,8,1,2,1,1,4,1,6,0,7,1,2,3,3,1,0,5,1,0,2,4,6,2,0,0,4,2,0,10,4,1,3,1,1,1,1,1,0,5,0,0,11,5,1,0,1,2,0,2,5,3,1,0,0,1,1,4,7,0,1,2,3,9,1,3,1,0,1,2,0,0,4,0,1,1,3,1
141,0,0,1,0,2,0,0,9,2,0,6,0,1,0,1,1,1,6,0,3,0,1,1,1,4,4,1,3,0,1,6,6,0,0,0,0,2,2,1,0,10,1,2,10,0,2,1,0,0,0,0,1,0,1,2,1,1,0,1,1,1,0,1,1,0,2,2,0,1,0,0,3,1,2,7,0,0,0,2,5,3,3,1,0,12,0,2,2,1,3,2,0,0,0,2,0,0,2,1,3,1,4,0,9,0,1,1,0,5,0,0,0,0,2,1,1,7,0,3,0,2,1,1,3,7,1,1,0,2,0,0,1,1,0,0,0,4,0,0,1,0,12,1,1,0,2,1,0,4,0,0,0,1,0,4,1,1,0,2,1,1,1,0,1,2,1,1,0,0,0,3,0,0,2,20,5,0,0,3,1,1,2,7,2,0,6,4,1,11,0,3,3,0,0,7,3,0,1,2,4,1,0,0,7,1,0,0,1,1,3,2,0,0,1,0,1,2,1,0,3,0,1,9,1,2,1,1,1,0,1,5,1,5,1,1,2,1,1,2,4,2,0,1,1,4,1,0,1,0,1,1,2,10,2,1,2,0,0,4,1,1,0,1,2,1,3,2,4,1,2,0,1,0,2,0,1,1,0,2,0,0,1,1,1,0,1,1,0,0,3,5,3,0,1,0,1,0,0,0,4,0,1,1,0,19,0,1,2,1,0,0,3,0,15,4,0,1,1,1,0,1,0,1,5,3,0,1,1,3,0,0,2,0,6,0,2,0,1,23,1,0,0,0,1,4,1,1,0,2,0,2,2,1,7,0,1,0,1,0,3,1,0,3,0,3,3,0,0,3,2,1,0,1,3,3,1,5,5,1,1,2,0,1,0,0,0,5,1,0,4,16,2,0,0,0,0,5,0,1,5,0,2,1,0,3,1,1,0,3,0,1,1,3,1,4,0,0,2,0,7,0,0,0,4,1
59,1,0,0,2,1,4,5,23,3,5,17,1,1,2,3,0,4,4,1,7,2,5,0,7,4,7,1,3,2,2,4,2,0,0,1,2,0,1,1,0,19,2,4,23,0,1,2,5,3,1,0,1,2,2,2,3,3,2,3,10,3,2,10,1,0,1,2,1,0,2,1,3,2,6,25,2,3,0,7,7,2,7,4,2,25,0,1,3,1,3,1,0,1,1,1,0,2,6,1,4,0,3,2,20,2,0,5,2,4,7,1,2,5,2,1,1,2,7,8,4,2,4,1,1,28,2,3,0,3,2,2,1,0,4,1,1,10,1,1,2,4,20,0,0,2,4,2,1,6,1,1,6,2,1,8,2,7,0,0,5,8,3,2,0,1,6,2,1,3,1,7,0,1,1,27,6,3,3,6,1,0,1,28,0,6,12,8,2,13,0,8,6,2,1,17,2,1,3,3,4,2,3,1,10,4,1,6,0,0,10,5,1,1,0,3,0,5,3,2,3,1,2,5,1,1,1,4,0,2,1,5,2,4,1,7,6,0,1,2,6,0,1,3,1,1,2,1,0,4,1,5,3,22,3,0,4,1,2,4,2,3,3,7,1,2,7,3,1,2,0,1,2,1,0,0,0,1,0,1,0,1,6,3,0,2,1,3,2,1,8,6,2,1,1,1,6,0,4,1,4,4,0,2,1,22,2,4,6,3,5,0,2,2,36,0,0,4,2,1,4,2,3,5,13,6,4,1,1,2,1,1,1,2,8,2,1,0,0,32,0,0,1,3,1,4,3,5,2,3,0,2,2,0,5,0,10,2,7,4,4,1,0,3,3,4,5,0,2,4,2,0,1,2,0,4,3,3,7,0,7,2,4,1,1,2,4,8,1,1,13,23,1,0,1,1,2,13,2,1,4,2,2,0,0,3,11,1,5,10,0,9,5,3,1,8,2,0,1,2,20,1,2,2,3,1
43,1,0,1,0,1,1,0,3,0,1,3,0,0,0,0,0,1,2,0,1,2,1,1,4,0,1,1,1,0,0,4,1,0,0,0,1,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,1,6,0,0,2,0,0,0,1,2,1,1,1,4,1,0,0,0,6,2,1,0,0,6,0,0,4,0,0,1,0,0,1,0,0,0,2,2,2,0,0,2,6,0,0,1,0,0,2,0,1,1,0,1,1,2,1,2,1,1,0,1,0,7,0,0,0,0,1,1,0,0,3,0,0,2,1,0,0,1,5,0,1,0,0,0,0,1,0,0,3,1,0,2,0,0,0,0,1,3,2,0,0,1,2,0,0,0,0,1,0,0,0,6,2,1,0,3,1,0,1,6,0,0,3,2,1,7,0,1,2,0,0,5,0,0,0,1,1,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,1,1,1,0,1,2,1,2,1,2,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,9,3,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,3,1,1,0,0,1,2,1,1,0,2,0,0,0,0,9,0,1,2,0,0,1,1,0,6,0,1,2,0,0,1,0,2,1,1,1,0,2,1,0,0,0,0,0,2,0,0,0,1,9,0,0,0,1,1,1,1,2,1,1,0,0,0,0,1,0,2,0,2,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3,4,0,1,0,0,0,2,0,0,4,0,0,5,7,0,0,0,1,0,4,0,0,1,0,0,0,0,1,1,0,1,3,0,4,1,1,1,1,0,0,0,0,4,1,1,0,1,1
107,1,1,3,0,1,0,5,19,2,5,21,2,0,1,2,1,1,8,0,11,0,6,3,7,5,7,6,3,0,2,3,2,0,1,0,1,1,1,3,3,25,1,1,24,0,3,1,2,0,0,0,1,2,1,1,4,2,0,2,7,0,1,5,1,1,3,0,0,1,3,2,2,1,6,21,2,4,1,2,12,1,2,5,1,16,0,2,7,0,2,2,3,0,2,2,0,1,4,0,9,1,2,4,32,10,0,2,2,2,4,5,1,5,3,1,0,5,5,7,1,3,0,0,1,18,1,5,0,3,0,0,1,0,10,0,1,6,3,1,1,3,17,1,0,0,1,2,4,8,3,0,7,4,2,8,2,7,5,1,7,9,2,2,3,2,4,1,2,2,1,7,2,2,0,23,9,0,1,5,4,0,3,31,6,1,23,5,1,22,0,5,4,1,1,15,0,1,1,2,3,0,2,0,10,5,0,2,1,0,11,9,0,3,3,2,1,11,0,1,7,2,1,9,2,0,2,3,0,0,4,5,3,7,1,4,8,0,0,1,6,2,2,5,2,2,0,1,0,1,1,3,1,23,10,1,4,1,0,5,2,2,3,4,2,4,3,7,3,0,4,1,1,2,1,1,3,1,1,2,2,1,10,2,2,1,0,2,5,1,5,5,5,1,1,0,0,0,2,1,13,2,1,2,3,22,0,0,2,2,5,0,4,1,25,2,0,3,1,2,4,0,1,11,16,6,2,1,0,1,2,0,1,3,4,2,0,2,3,37,1,3,2,2,3,6,2,10,3,3,5,3,1,1,6,1,5,1,5,8,4,3,2,0,2,9,4,0,3,6,4,6,5,2,4,2,3,6,10,2,11,1,2,1,2,0,2,8,3,0,9,23,1,0,1,0,2,10,4,1,4,1,3,3,3,4,12,0,0,7,2,10,3,2,1,1,0,1,1,1,25,3,1,1,0,1
33,1,1,2,0,1,0,3,11,1,0,8,0,0,0,2,0,0,1,1,1,3,2,2,3,1,10,0,0,0,2,4,0,0,1,0,0,0,0,1,0,8,0,3,14,0,0,1,4,1,1,2,0,2,2,1,1,2,0,3,4,0,1,4,1,0,1,2,0,2,0,1,2,1,4,11,0,2,0,4,6,0,3,1,0,15,0,1,4,0,0,1,4,0,0,0,1,0,3,1,3,0,2,0,7,2,0,1,1,0,4,1,1,1,2,3,0,1,3,4,0,2,0,1,0,13,0,1,1,3,1,0,1,1,2,0,0,1,2,2,2,1,12,1,0,2,1,3,1,3,0,1,3,1,2,1,0,2,0,0,3,4,3,4,1,1,3,0,0,0,1,3,2,0,1,18,2,1,2,0,1,1,1,8,1,1,12,6,0,14,1,4,8,1,0,10,2,1,0,0,1,0,0,1,2,1,0,1,1,0,4,2,1,2,0,1,1,5,1,1,6,2,1,3,0,1,1,1,1,0,1,1,2,7,0,4,3,0,1,3,7,1,2,3,0,1,1,1,0,1,0,1,1,9,5,1,3,1,1,6,3,2,1,4,1,1,4,2,4,0,0,0,1,1,1,0,0,1,0,1,0,0,2,4,3,0,4,1,0,1,0,4,1,2,0,0,2,3,2,0,4,0,0,2,0,8,1,4,4,0,2,4,0,1,22,1,1,1,0,0,0,0,1,3,4,5,0,2,2,0,2,1,1,3,2,0,0,1,0,12,1,1,2,0,0,3,3,6,1,5,1,0,1,0,4,0,4,2,4,2,2,0,1,0,1,4,1,1,1,3,4,2,1,1,0,1,2,2,3,0,4,0,0,1,0,0,0,3,0,0,4,6,1,0,0,0,0,1,1,3,1,1,1,0,0,0,3,0,2,4,1,8,2,4,2,3,2,1,0,1,8,0,1,1,1,1
95,0,0,1,0,0,0,0,4,0,1,2,0,0,0,0,0,1,2,0,3,0,1,1,2,3,1,1,1,0,1,0,3,0,0,0,1,0,0,3,0,6,1,1,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,2,0,0,0,4,0,0,6,3,3,0,1,1,1,9,0,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,3,0,0,0,8,0,0,0,0,1,1,0,1,0,3,0,1,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3,1,0,0,5,4,0,0,4,0,1,0,5,1,1,2,2,1,3,0,2,0,0,0,1,0,0,0,1,1,1,0,0,5,0,0,0,0,2,1,2,0,1,0,1,0,2,0,0,1,0,2,5,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,1,1,0,1,1,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,1,0,0,1,0,0,0,4,1,0,0,1,15,2,0,1,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,0,1,0,1,0,0,15,0,0,1,0,0,3,1,3,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,3,2,1,0,1,1,0,1,0,0,2,0,3,1,2,1,4,0,0,1,0,2,1,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,1,3,0,0,0,0,3,1,1,1,3,0,0,0,1,0,0,6,0,1,1,0,1
30,0,2,0,0,0,0,2,7,6,2,5,1,0,1,3,0,0,2,1,3,0,2,0,6,1,3,0,1,1,0,2,4,0,0,1,0,1,0,1,0,7,1,1,14,0,0,2,2,0,0,0,4,2,4,0,2,2,1,2,3,0,0,3,1,0,0,0,1,0,2,1,1,0,1,3,0,0,0,1,2,5,0,4,1,8,1,0,2,1,0,0,0,1,3,0,0,1,2,3,3,0,0,2,14,2,0,1,0,0,2,0,0,1,1,1,1,4,0,7,2,0,1,1,1,6,0,1,0,2,0,0,1,0,3,0,0,7,2,1,1,0,10,1,0,0,1,0,0,1,0,1,1,4,1,8,1,9,0,1,4,3,3,1,1,0,4,1,1,1,0,5,0,0,1,9,3,1,0,0,1,0,0,14,1,0,3,7,2,10,0,1,6,0,1,4,0,1,0,1,1,0,0,1,2,1,0,2,1,0,7,3,0,0,0,3,3,5,0,0,3,1,1,1,1,0,3,1,0,1,2,3,1,4,1,3,7,1,0,1,1,2,1,2,0,2,2,0,0,1,3,1,1,12,4,0,0,1,0,1,0,1,0,2,0,1,4,2,0,1,0,1,0,1,0,2,0,3,2,1,1,0,1,1,0,0,1,1,3,0,3,3,1,0,1,0,2,1,0,1,6,0,1,0,0,7,1,2,3,3,2,0,1,1,7,0,0,2,2,1,0,0,1,3,4,3,1,1,0,0,0,1,0,0,0,2,0,0,0,11,1,2,0,3,1,1,2,1,3,1,0,3,0,0,3,0,4,1,3,4,2,1,0,0,0,2,0,0,1,5,3,0,1,0,1,2,3,5,4,0,0,0,0,0,0,1,2,5,0,1,7,6,1,1,0,0,4,5,2,0,1,0,0,1,0,1,6,1,2,4,1,2,2,5,0,1,2,1,1,2,6,0,2,3,0,1
386,0,0,1,0,1,2,0,6,4,2,11,1,1,4,1,0,1,11,0,13,1,4,3,5,10,4,3,1,3,3,7,5,1,1,3,1,4,1,2,1,13,1,0,14,0,1,2,7,2,0,5,2,1,2,0,1,2,0,4,5,2,0,8,1,0,1,0,1,2,1,2,4,2,5,11,0,2,4,6,24,2,1,1,2,18,0,2,3,0,2,2,1,4,0,0,1,0,3,2,5,0,2,0,12,2,0,2,2,6,0,0,1,5,1,3,2,6,2,5,3,0,1,0,1,8,2,0,1,3,0,0,1,2,1,0,1,14,1,4,1,4,22,0,0,0,3,0,1,1,0,0,5,0,0,6,2,4,3,1,22,5,2,3,0,0,1,1,3,2,0,13,1,1,0,25,5,1,1,3,4,1,0,22,1,2,7,9,2,12,3,8,1,1,1,6,0,1,3,0,2,0,0,5,3,6,1,2,0,0,3,7,1,1,0,2,1,7,0,2,1,1,2,14,6,1,0,4,1,0,4,5,1,0,3,9,3,1,1,1,3,1,1,0,1,2,7,1,3,0,0,2,1,21,8,2,4,2,0,2,1,0,3,11,2,3,3,6,11,0,0,3,3,1,0,0,1,2,1,1,1,1,1,4,0,0,0,1,1,1,1,8,8,3,0,1,1,2,2,1,7,2,0,3,1,30,1,0,2,1,1,2,4,2,12,2,0,2,4,0,0,1,3,5,8,1,0,1,1,0,3,1,2,2,3,0,1,0,2,27,2,1,1,0,1,1,8,3,2,4,2,2,1,0,4,0,6,0,5,0,0,1,6,3,1,4,0,0,3,4,1,2,1,2,5,7,1,5,5,2,3,4,2,0,4,1,5,8,1,0,9,5,2,0,1,3,2,7,1,3,15,0,3,1,2,1,4,0,1,8,3,8,2,1,2,1,0,0,0,3,7,2,3,0,6,1
43,1,3,1,1,1,0,0,34,6,4,13,1,2,0,2,1,2,3,1,4,1,3,2,4,4,5,4,3,2,0,6,6,2,0,2,1,1,1,3,3,16,0,2,30,3,3,4,2,0,1,2,6,5,2,0,1,6,0,3,7,0,1,3,0,1,2,4,0,0,0,1,2,1,2,19,1,2,2,3,7,3,2,3,2,24,2,2,11,3,3,0,1,1,0,0,1,2,2,3,11,0,1,1,17,4,0,3,4,3,4,0,6,3,1,0,4,2,5,8,2,4,0,3,6,20,1,1,0,4,1,1,1,1,3,1,1,15,1,1,2,4,16,2,1,0,2,2,1,5,3,2,9,1,1,3,1,5,1,1,10,4,1,0,2,1,3,0,0,2,2,6,1,1,0,12,5,1,1,3,2,0,2,20,3,1,13,10,0,15,3,7,4,0,2,18,0,0,2,0,4,0,2,4,1,1,1,2,0,0,4,6,0,5,2,4,1,4,3,3,3,0,3,4,0,2,1,1,2,3,1,8,0,4,0,2,5,3,1,3,4,0,2,2,1,5,1,1,2,1,2,5,2,24,7,3,1,2,1,1,2,2,1,3,1,1,5,6,6,0,0,1,0,1,1,3,0,1,1,1,4,3,4,3,0,1,2,1,3,0,4,4,1,0,1,1,3,1,6,0,7,0,2,0,3,13,1,2,6,3,7,3,1,2,26,1,0,1,0,3,0,1,2,5,14,3,1,3,1,1,1,2,2,1,6,2,3,0,1,50,2,0,3,1,0,9,3,3,4,4,0,2,0,2,5,0,6,0,3,4,1,2,2,2,0,3,1,0,1,8,1,1,1,0,1,6,3,7,7,3,1,1,2,0,0,2,1,6,0,0,4,12,1,1,1,0,4,4,4,5,4,0,0,2,2,5,5,0,2,5,1,12,3,3,1,1,2,1,1,1,29,0,1,1,0,1
175,0,0,0,0,1,0,3,4,0,2,2,0,1,3,0,0,1,9,0,3,0,0,0,2,5,2,2,0,0,2,4,3,0,1,0,0,2,0,1,0,8,1,0,6,1,0,0,4,0,0,1,0,0,1,0,2,1,0,1,2,1,2,3,1,1,1,0,0,1,1,1,1,0,0,4,0,1,1,1,5,1,2,1,0,8,0,1,1,1,0,1,0,1,0,1,0,0,1,2,1,3,0,1,7,1,0,0,0,1,0,0,0,2,1,2,1,1,0,1,0,1,0,1,1,3,0,1,2,0,0,0,0,0,0,1,1,5,0,0,0,1,10,0,0,1,2,0,1,3,0,1,1,2,1,4,0,4,1,1,4,2,1,2,1,1,1,2,1,0,0,3,1,0,1,8,4,0,1,3,1,1,0,6,0,0,6,6,1,6,1,4,1,1,2,7,0,1,2,1,3,1,0,1,5,1,0,0,1,2,3,5,0,1,0,1,1,5,0,1,0,0,0,10,1,0,1,0,0,1,0,1,0,2,1,2,0,0,1,0,1,0,0,2,2,0,2,1,3,1,0,0,1,3,2,0,2,0,0,2,1,0,0,5,0,3,2,6,7,0,1,2,1,1,1,1,0,0,1,1,1,0,3,1,0,0,1,1,1,1,2,7,1,1,1,3,1,0,0,2,1,0,3,0,0,20,0,1,2,0,1,0,1,0,10,2,1,1,1,0,0,0,2,0,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,16,0,0,1,0,1,7,1,3,0,1,2,1,1,0,2,0,1,1,2,0,1,1,0,0,0,6,3,0,0,5,0,1,1,0,1,4,2,2,3,1,3,1,0,0,2,0,0,3,0,0,4,8,2,1,2,0,0,5,0,0,8,1,1,0,0,2,1,0,2,5,0,1,0,0,0,1,0,1,1,0,8,0,0,0,0,1
325,2,0,1,2,3,4,0,13,4,2,6,0,2,3,1,0,2,11,0,8,1,9,2,10,13,13,0,5,0,3,4,1,0,0,1,3,1,2,2,0,9,3,2,26,0,0,2,2,1,0,2,2,0,3,5,0,3,3,8,8,0,1,10,1,1,4,0,1,2,4,2,3,1,2,17,0,0,2,6,11,4,1,7,2,21,0,0,3,1,1,2,1,1,2,4,0,1,4,1,4,2,6,4,26,3,1,3,0,1,5,0,0,6,1,4,2,2,1,7,3,2,0,3,0,10,0,1,2,4,1,1,0,1,3,1,0,25,1,0,0,6,16,1,1,0,2,1,2,4,2,0,1,2,3,5,3,16,2,5,16,4,3,9,1,1,3,0,0,2,0,13,2,3,1,26,4,4,2,6,3,0,1,22,1,1,12,6,2,14,2,9,8,0,1,14,1,3,3,1,6,0,0,4,12,3,1,1,1,0,6,8,0,0,0,3,2,6,0,1,2,2,2,15,1,1,1,2,2,0,8,5,2,11,1,8,2,1,0,3,2,2,3,4,0,8,3,2,0,1,1,0,1,26,19,1,5,3,2,1,2,1,1,8,0,4,6,7,5,2,0,2,7,1,0,1,0,6,2,0,1,0,2,4,0,0,2,5,2,2,3,2,8,3,2,1,1,0,3,4,6,7,1,2,2,27,0,3,8,0,1,1,2,1,19,2,1,2,3,1,1,0,8,0,12,5,0,5,3,0,2,1,0,1,4,1,3,0,1,31,1,2,3,1,2,6,5,4,2,5,2,5,1,1,6,1,4,2,5,2,1,3,3,7,0,4,1,0,0,1,2,2,1,2,7,3,1,3,2,3,4,0,3,2,3,0,1,8,1,0,22,19,1,2,1,2,1,10,2,4,8,1,3,4,4,6,4,1,3,16,0,9,4,11,2,7,0,1,3,2,20,0,0,1,3,1
107,1,0,0,1,1,2,4,11,1,2,6,1,2,2,0,0,1,4,1,1,0,2,0,7,7,9,0,0,0,1,4,1,0,0,1,0,0,0,0,0,11,0,2,21,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,6,1,1,1,0,0,3,0,1,1,2,3,2,0,2,16,1,0,0,2,2,1,4,4,3,9,0,1,4,0,0,1,0,0,0,0,0,0,7,1,3,0,4,0,8,1,1,1,2,1,1,0,1,0,1,2,2,2,8,3,0,2,1,1,1,13,0,0,0,2,0,1,0,0,1,0,0,6,3,2,1,0,14,2,1,1,1,1,0,2,0,2,3,1,0,1,1,4,2,0,5,3,5,3,0,0,2,0,3,1,0,7,1,1,1,18,6,1,0,3,2,1,2,10,1,4,6,5,4,11,0,6,4,0,1,7,0,2,1,0,1,0,5,0,4,2,1,1,2,0,3,2,1,0,0,1,0,5,1,0,4,1,1,12,2,0,0,3,0,0,2,1,0,3,0,3,9,0,0,1,1,0,1,2,1,1,1,2,2,0,0,1,0,10,2,2,2,0,0,4,1,0,0,6,1,0,6,6,6,4,0,1,1,1,0,2,0,2,2,0,0,1,1,4,0,0,3,1,2,0,1,1,0,1,1,1,0,1,1,3,3,1,2,1,1,16,0,1,3,0,3,0,4,1,11,0,0,0,4,3,0,0,1,3,6,2,2,0,3,3,0,1,3,1,6,0,0,0,1,20,0,1,0,2,0,5,2,2,1,0,3,0,0,0,6,1,8,0,3,3,5,1,2,2,0,1,0,0,0,2,4,3,0,1,0,3,2,5,3,1,2,0,0,0,1,2,0,2,0,0,5,9,0,1,1,0,0,1,0,2,4,0,4,1,2,1,0,0,1,5,2,3,0,2,1,4,0,1,0,0,12,3,2,0,0,1
